DateTime , Elasped_Time(sec) , CH 5 , CH 6 , CH 7 , CH 8 , CH 8-2 , CH 8-3 , CH 9 , CH 10 
2020-05-07 05-31-48 ,10526,99.7,196.1,0,-609.56,2843.26,47743.095,4.43,0
2020-05-07 05-31-49 ,10527,100.8,196.3,0,-606.6,2846.22,47746.055,2.96,0
2020-05-07 05-31-50 ,10528,106.5,196.7,0,-603.07,2849.75,47749.585,3.53,0
2020-05-07 05-31-51 ,10529,106.4,196.9,0,-602.41,2850.41,47750.245,0.66,0
2020-05-07 05-31-52 ,10530,104.2,196.4,0,-598.32,2854.5,47754.335,4.09,0
2020-05-07 05-31-53 ,10531,102.9,196.3,0,-596.18,2856.64,47756.475,2.14,0
2020-05-07 05-31-54 ,10532,104.3,196.4,0,-593.07,2859.75,47759.585,3.11,0
2020-05-07 05-31-55 ,10533,106.2,196.7,0,-590.38,2862.44,47762.275,2.69,0
2020-05-07 05-31-56 ,10534,106.1,196.7,0,-588.65,2864.17,47764.005,1.73,0
2020-05-07 05-31-57 ,10535,102.8,196.3,0,-585.08,2867.74,47767.575,3.57,0
2020-05-07 05-31-58 ,10536,104.5,196.2,0,-580.56,2872.26,47772.095,4.52,0
2020-05-07 05-31-59 ,10537,106.9,196.3,0,-576.99,2875.83,47775.665,3.57,0
2020-05-07 05-32-00 ,10538,108.4,196.8,0,-573.95,2878.87,47778.705,3.04,0
2020-05-07 05-32-01 ,10539,104.7,196.5,0,-571.49,2881.33,47781.165,2.46,0
2020-05-07 05-32-02 ,10540,102,196.2,0,-567.09,2885.73,47785.565,4.4,0
2020-05-07 05-32-03 ,10541,104.8,196,0,-562.08,2890.74,47790.575,5.01,0
2020-05-07 05-32-04 ,10542,108,196.5,0,-558.19,2894.63,47794.465,3.89,0
2020-05-07 05-32-05 ,10543,108.3,196.6,0,-555.98,2896.84,47796.675,2.21,0
2020-05-07 05-32-06 ,10544,104.3,196.1,0,-553.71,2899.11,47798.945,2.27,0
2020-05-07 05-32-07 ,10545,102.1,196.1,0,-549.27,2903.55,47803.385,4.44,0
2020-05-07 05-32-08 ,10546,107.7,196.2,0,-544.3,2908.52,47808.355,4.97,0
2020-05-07 05-32-09 ,10547,111.3,196.6,0,-540.66,2912.16,47811.995,3.64,0
2020-05-07 05-32-10 ,10548,110.2,196.7,0,-537.97,2914.85,47814.685,2.69,0
2020-05-07 05-32-11 ,10549,105.6,196.3,0,-534.41,2918.41,47818.245,3.56,0
2020-05-07 05-32-12 ,10550,100.3,196,0,-530.12,2922.7,47822.535,4.29,0
2020-05-07 05-32-13 ,10551,108.9,196.2,0,-525.3,2927.52,47827.355,4.82,0
2020-05-07 05-32-14 ,10552,110.5,196.5,0,-522.22,2930.6,47830.435,3.08,0
2020-05-07 05-32-15 ,10553,107.7,196.4,0,-519.78,2933.04,47832.875,2.44,0
2020-05-07 05-32-16 ,10554,102.9,196.2,0,-514.85,2937.97,47837.805,4.93,0
2020-05-07 05-32-17 ,10555,101.4,195.9,0,-510.49,2942.33,47842.165,4.36,0
2020-05-07 05-32-18 ,10556,110.9,196.1,0,-507.08,2945.74,47845.575,3.41,0
2020-05-07 05-32-19 ,10557,110.4,196.6,0,-504.64,2948.18,47848.015,2.44,0
2020-05-07 05-32-20 ,10558,107.9,196.2,0,-501.57,2951.25,47851.085,3.07,0
2020-05-07 05-32-21 ,10559,103,196,0,-497.61,2955.21,47855.045,3.96,0
2020-05-07 05-32-22 ,10560,101.8,196,0,-493.81,2959.01,47858.845,3.8,0
2020-05-07 05-32-23 ,10561,111.2,196.4,0,-488.94,2963.88,47863.715,4.87,0
2020-05-07 05-32-24 ,10562,110.2,196.6,0,-486.94,2965.88,47865.715,2,0
2020-05-07 05-32-25 ,10563,104.8,196.3,0,-482.57,2970.25,47870.085,4.37,0
2020-05-07 05-32-26 ,10564,101.6,196,0,-477.79,2975.03,47874.865,4.78,0
2020-05-07 05-32-27 ,10565,102,196.1,0,-474.31,2978.51,47878.345,3.48,0
2020-05-07 05-32-28 ,10566,110.8,196.8,0,-470.52,2982.3,47882.135,3.79,0
2020-05-07 05-32-29 ,10567,109.3,196.5,0,-468.83,2983.99,47883.825,1.69,0
2020-05-07 05-32-30 ,10568,104.4,196.1,0,-463.55,2989.27,47889.105,5.28,0
2020-05-07 05-32-31 ,10569,103,196,0,-460.31,2992.51,47892.345,3.24,0
2020-05-07 05-32-32 ,10570,102.8,196.1,0,-456.34,2996.48,47896.315,3.97,0
2020-05-07 05-32-33 ,10571,109.5,196.6,0,-453.05,2999.77,47899.605,3.29,0
2020-05-07 05-32-34 ,10572,108.4,196.3,0,-450.94,3001.88,47901.715,2.11,0
2020-05-07 05-32-35 ,10573,102.4,196.1,0,-446.85,3005.97,47905.805,4.09,0
2020-05-07 05-32-36 ,10574,99.7,196,0,-441.81,3011.01,47910.845,5.04,0
2020-05-07 05-32-37 ,10575,103.3,196.1,0,-438.92,3013.9,47913.735,2.89,0
2020-05-07 05-32-38 ,10576,106.4,196.5,0,-435.11,3017.71,47917.545,3.81,0
2020-05-07 05-32-39 ,10577,107.7,196.1,0,-431.65,3021.17,47921.005,3.46,0
2020-05-07 05-32-40 ,10578,101.1,196,0,-427.73,3025.09,47924.925,3.92,0
2020-05-07 05-32-41 ,10579,98.3,195.9,0,-422.79,3030.03,47929.865,4.94,0
2020-05-07 05-32-42 ,10580,105.2,196.1,0,-419.54,3033.28,47933.115,3.25,0
2020-05-07 05-32-43 ,10581,104.2,196.5,0,-416.71,3036.11,47935.945,2.83,0
2020-05-07 05-32-44 ,10582,104.3,196.3,0,-413.25,3039.57,47939.405,3.46,0
2020-05-07 05-32-45 ,10583,99.6,196.2,0,-409.21,3043.61,47943.445,4.04,0
2020-05-07 05-32-46 ,10584,100.1,196.1,0,-405.25,3047.57,47947.405,3.96,0
2020-05-07 05-32-47 ,10585,106.7,196.3,0,-401.62,3051.2,47951.035,3.63,0
2020-05-07 05-32-48 ,10586,106.7,196.3,0,-400.02,3052.8,47952.635,1.6,0
2020-05-07 05-32-49 ,10587,104.4,196.2,0,-396.65,3056.17,47956.005,3.37,0
2020-05-07 05-32-50 ,10588,100.9,196,0,-391.95,3060.87,47960.705,4.7,0
2020-05-07 05-32-51 ,10589,104.6,196.2,0,-388.28,3064.54,47964.375,3.67,0
2020-05-07 05-32-52 ,10590,106.4,196.8,0,-385.87,3066.95,47966.785,2.41,0
2020-05-07 05-32-53 ,10591,107.2,196.5,0,-384.35,3068.47,47968.305,1.52,0
2020-05-07 05-32-54 ,10592,105.5,196.3,0,-381.15,3071.67,47971.505,3.2,0
2020-05-07 05-32-55 ,10593,101.5,196.1,0,-376.59,3076.23,47976.065,4.56,0
2020-05-07 05-32-56 ,10594,107,196.2,0,-373.95,3078.87,47978.705,2.64,0
2020-05-07 05-32-57 ,10595,106.8,196.5,0,-371.63,3081.19,47981.025,2.32,0
2020-05-07 05-32-58 ,10596,107.8,196.2,0,-368.88,3083.94,47983.775,2.75,0
2020-05-07 05-32-59 ,10597,102.9,196.2,0,-363.91,3088.91,47988.745,4.97,0
2020-05-07 05-33-00 ,10598,101.8,196.3,0,-361.14,3091.68,47991.515,2.77,0
2020-05-07 05-33-01 ,10599,109,196.3,0,-358.9,3093.92,47993.755,2.24,0
2020-05-07 05-33-02 ,10600,105.5,196.4,0,-356.8,3096.02,47995.855,2.1,0
2020-05-07 05-33-03 ,10601,106.3,196.2,0,-352.39,3100.43,48000.265,4.41,0
2020-05-07 05-33-04 ,10602,102.4,196,0,-348.65,3104.17,48004.005,3.74,0
2020-05-07 05-33-05 ,10603,104,196.2,0,-345.05,3107.77,48007.605,3.6,0
2020-05-07 05-33-06 ,10604,109.8,196.4,0,-342.25,3110.57,48010.405,2.8,0
2020-05-07 05-33-07 ,10605,106.8,196.3,0,-339.78,3113.04,48012.875,2.47,0
2020-05-07 05-33-08 ,10606,106.2,196.2,0,-336.17,3116.65,48016.485,3.61,0
2020-05-07 05-33-09 ,10607,102.1,196.1,0,-332.78,3120.04,48019.875,3.39,0
2020-05-07 05-33-10 ,10608,106.1,196.1,0,-328.74,3124.08,48023.915,4.04,0
2020-05-07 05-33-11 ,10609,110.2,196.3,0,-326.04,3126.78,48026.615,2.7,0
2020-05-07 05-33-12 ,10610,109.2,196.1,0,-322.67,3130.15,48029.985,3.37,0
2020-05-07 05-33-13 ,10611,107.5,195.9,0,-317,3135.82,48035.655,5.67,0
2020-05-07 05-33-14 ,10612,101.1,196,0,-313.16,3139.66,48039.495,3.84,0
2020-05-07 05-33-15 ,10613,107.2,196.1,0,-310.7,3142.12,48041.955,2.46,0
2020-05-07 05-33-16 ,10614,109.3,196.3,0,-307.31,3145.51,48045.345,3.39,0
2020-05-07 05-33-17 ,10615,109,196.2,0,-304.8,3148.02,48047.855,2.51,0
2020-05-07 05-33-18 ,10616,104.7,196.1,0,-301.13,3151.69,48051.525,3.67,0
2020-05-07 05-33-19 ,10617,102.1,196.1,0,-297.08,3155.74,48055.575,4.05,0
2020-05-07 05-33-20 ,10618,109.7,196.2,0,-292.69,3160.13,48059.965,4.39,0
2020-05-07 05-33-21 ,10619,109.3,196.3,0,-289.91,3162.91,48062.745,2.78,0
2020-05-07 05-33-22 ,10620,107.8,196.1,0,-287.55,3165.27,48065.105,2.36,0
2020-05-07 05-33-23 ,10621,104.2,196.2,0,-283.09,3169.73,48069.565,4.46,0
2020-05-07 05-33-24 ,10622,105.1,196.1,0,-279.07,3173.75,48073.585,4.02,0
2020-05-07 05-33-25 ,10623,109.8,196.4,0,-275.49,3177.33,48077.165,3.58,0
2020-05-07 05-33-26 ,10624,109,196.3,0,-272.42,3180.4,48080.235,3.07,0
2020-05-07 05-33-27 ,10625,108.9,196,0,-268.42,3184.4,48084.235,4,0
2020-05-07 05-33-28 ,10626,106.8,196,0,-262.93,3189.89,48089.725,5.49,0
2020-05-07 05-33-29 ,10627,109.1,196,0,-258.71,3194.11,48093.945,4.22,0
2020-05-07 05-33-30 ,10628,109.5,196.3,0,-256.24,3196.58,48096.415,2.47,0
2020-05-07 05-33-31 ,10629,108.5,196.2,0,-253.44,3199.38,48099.215,2.8,0
2020-05-07 05-33-32 ,10630,108.6,195.9,0,-248.25,3204.57,48104.405,5.19,0
2020-05-07 05-33-33 ,10631,109.7,196.1,0,-243.94,3208.88,48108.715,4.31,0
2020-05-07 05-33-34 ,10632,111.1,196.1,0,-239.94,3212.88,48112.715,4,0
2020-05-07 05-33-35 ,10633,110.2,196.3,0,-238.45,3214.37,48114.205,1.49,0
2020-05-07 05-33-36 ,10634,108.1,196,0,-233.83,3218.99,48118.825,4.62,0
2020-05-07 05-33-37 ,10635,109.4,195.8,0,-229.06,3223.76,48123.595,4.77,0
2020-05-07 05-33-38 ,10636,111,196.1,0,-224.77,3228.05,48127.885,4.29,0
2020-05-07 05-33-39 ,10637,111.2,196.2,0,-221.84,3230.98,48130.815,2.93,0
2020-05-07 05-33-40 ,10638,109.5,196.3,0,-219.35,3233.47,48133.305,2.49,0
2020-05-07 05-33-41 ,10639,104.8,195.9,0,-215.37,3237.45,48137.285,3.98,0
2020-05-07 05-33-42 ,10640,108.5,195.9,0,-211.3,3241.52,48141.355,4.07,0
2020-05-07 05-33-43 ,10641,111.5,196,0,-207.9,3244.92,48144.755,3.4,0
2020-05-07 05-33-44 ,10642,110.1,196.1,0,-205.93,3246.89,48146.725,1.97,0
2020-05-07 05-33-45 ,10643,107.8,196.4,0,-203.88,3248.94,48148.775,2.05,0
2020-05-07 05-33-46 ,10644,105.3,195.9,0,-199.05,3253.77,48153.605,4.83,0
2020-05-07 05-33-47 ,10645,107.6,196.1,0,-195.76,3257.06,48156.895,3.29,0
2020-05-07 05-33-48 ,10646,113.1,196,0,-192.57,3260.25,48160.085,3.19,0
2020-05-07 05-33-49 ,10647,108.6,196.3,0,-189.11,3263.71,48163.545,3.46,0
2020-05-07 05-33-50 ,10648,105.4,196.2,0,-186.16,3266.66,48166.495,2.95,0
2020-05-07 05-33-51 ,10649,104.9,195.9,0,-182.74,3270.08,48169.915,3.42,0
2020-05-07 05-33-52 ,10650,110.3,196,0,-179.63,3273.19,48173.025,3.11,0
2020-05-07 05-33-53 ,10651,114.6,196.2,0,-176.36,3276.46,48176.295,3.27,0
2020-05-07 05-33-54 ,10652,108.5,196.3,0,-173.04,3279.78,48179.615,3.32,0
2020-05-07 05-33-55 ,10653,104.6,196.1,0,-170.12,3282.7,48182.535,2.92,0
2020-05-07 05-33-56 ,10654,106,196,0,-167.24,3285.58,48185.415,2.88,0
2020-05-07 05-33-57 ,10655,113,195.9,0,-163.8,3289.02,48188.855,3.44,0
2020-05-07 05-33-58 ,10656,114.8,196.1,0,-159.71,3293.11,48192.945,4.09,0
2020-05-07 05-33-59 ,10657,108.9,196.5,0,-157.66,3295.16,48194.995,2.05,0
2020-05-07 05-34-00 ,10658,104.7,196.3,0,-155.9,3296.92,48196.755,1.76,0
2020-05-07 05-34-01 ,10659,106.7,196.1,0,-152.53,3300.29,48200.125,3.37,0
2020-05-07 05-34-02 ,10660,112,196.1,0,-147.48,3305.34,48205.175,5.05,0
2020-05-07 05-34-03 ,10661,113.5,196.2,0,-144.39,3308.43,48208.265,3.09,0
2020-05-07 05-34-04 ,10662,107.4,196.1,0,-142.28,3310.54,48210.375,2.11,0
2020-05-07 05-34-05 ,10663,104.7,196,0,-139.33,3313.49,48213.325,2.95,0
2020-05-07 05-34-06 ,10664,105.5,196,0,-133.48,3319.34,48219.175,5.85,0
2020-05-07 05-34-07 ,10665,111.5,196,0,-129.98,3322.84,48222.675,3.5,0
2020-05-07 05-34-08 ,10666,113,196.2,0,-128.3,3324.52,48224.355,1.68,0
2020-05-07 05-34-09 ,10667,106,196.1,0,-124.93,3327.89,48227.725,3.37,0
2020-05-07 05-34-10 ,10668,105.6,195.9,0,-120.16,3332.66,48232.495,4.77,0
2020-05-07 05-34-11 ,10669,107.2,196,0,-116.5,3336.32,48236.155,3.66,0
2020-05-07 05-34-12 ,10670,111.9,196.2,0,-113.87,3338.95,48238.785,2.63,0
2020-05-07 05-34-13 ,10671,112.6,196.1,0,-111.63,3341.19,48241.025,2.24,0
2020-05-07 05-34-14 ,10672,104.9,196.1,0,-107.61,3345.21,48245.045,4.02,0
2020-05-07 05-34-15 ,10673,104.5,196,0,-102.8,3350.02,48249.855,4.81,0
2020-05-07 05-34-16 ,10674,109,195.9,0,-99.18,3353.64,48253.475,3.62,0
2020-05-07 05-34-17 ,10675,114.7,195.8,0,-97.01,3355.81,48255.645,2.17,0
2020-05-07 05-34-18 ,10676,114.3,196,0,-93.25,3359.57,48259.405,3.76,0
2020-05-07 05-34-19 ,10677,108.2,195.7,0,-88.58,3364.24,48264.075,4.67,0
2020-05-07 05-34-20 ,10678,106.6,195.8,0,-84.18,3368.64,48268.475,4.4,0
2020-05-07 05-34-21 ,10679,111.5,196,0,-80.34,3372.48,48272.315,3.84,0
2020-05-07 05-34-22 ,10680,114.3,196.1,0,-77.42,3375.4,48275.235,2.92,0
2020-05-07 05-34-23 ,10681,112.9,196.2,0,-74.5,3378.32,48278.155,2.92,0
2020-05-07 05-34-24 ,10682,107.3,195.8,0,-69.81,3383.01,48282.845,4.69,0
2020-05-07 05-34-25 ,10683,105.1,195.9,0,-65.25,3387.57,48287.405,4.56,0
2020-05-07 05-34-26 ,10684,109.7,196,0,-60.97,3391.85,48291.685,4.28,0
2020-05-07 05-34-27 ,10685,114.6,196,0,-56.41,3396.41,48296.245,4.56,0
2020-05-07 05-34-28 ,10686,113,196,0,-53.13,3399.69,48299.525,3.28,0
2020-05-07 05-34-29 ,10687,107.2,195.8,0,-48.02,3404.8,48304.635,5.11,15
2020-05-07 05-34-30 ,10688,106.9,195.8,0,-43,3409.82,48309.655,5.02,15
2020-05-07 05-34-31 ,10689,112.4,195.7,0,-38.69,3414.13,48313.965,4.31,15
2020-05-07 05-34-32 ,10690,114.5,195.7,0,-34.09,3418.73,48318.565,4.6,15
2020-05-07 05-34-33 ,10691,112.6,195.6,0,-29.57,3423.25,48323.085,4.52,15
2020-05-07 05-34-34 ,10692,109.8,195.4,0,-23.24,3429.58,48329.415,6.33,15
2020-05-07 05-34-35 ,10693,110.1,195.5,0,-17.76,3435.06,48334.895,5.48,15
2020-05-07 05-34-36 ,10694,112.9,195.6,0,-11.46,3441.36,48341.195,6.3,15
2020-05-07 05-34-37 ,10695,117,195.8,0,-6.66,3446.16,48345.995,4.8,15
2020-05-07 05-34-38 ,10696,113.4,195.7,0,-1.64,3451.18,48351.015,5.02,15
2020-05-07 05-34-39 ,10697,108,195.6,0,5.87,3458.69,48358.525,7.51,15
2020-05-07 05-34-40 ,10698,111.3,195.7,0,11.91,3464.73,48364.565,6.04,15
2020-05-07 05-34-41 ,10699,117.2,195.9,0,17.54,3470.36,48370.195,5.63,15
2020-05-07 05-34-42 ,10700,116.3,196,0,22.19,3475.01,48374.845,4.65,15
2020-05-07 05-34-43 ,10701,114.4,195.7,0,27.89,3480.71,48380.545,5.7,15
2020-05-07 05-34-44 ,10702,110.1,195.7,0,32.86,3485.68,48385.515,4.97,15
2020-05-07 05-34-45 ,10703,112.1,195.8,0,38.28,3491.1,48390.935,5.42,15
2020-05-07 05-34-46 ,10704,114.4,195.8,0,43.08,3495.9,48395.735,4.8,15
2020-05-07 05-34-47 ,10705,117.1,195.9,0,46.87,3499.69,48399.525,3.79,15
2020-05-07 05-34-48 ,10706,115,195.6,0,53.27,3506.09,48405.925,6.4,15
2020-05-07 05-34-49 ,10707,110.7,195.6,0,59.3,3512.12,48411.955,6.03,15
2020-05-07 05-34-50 ,10708,115.7,195.7,0,64.79,3517.61,48417.445,5.49,15
2020-05-07 05-34-51 ,10709,116.5,196.1,0,69.54,3522.36,48422.195,4.75,15
2020-05-07 05-34-52 ,10710,116.9,195.7,0,74.27,3527.09,48426.925,4.73,15
2020-05-07 05-34-53 ,10711,114.8,195.5,0,80.44,3533.26,48433.095,6.17,15
2020-05-07 05-34-54 ,10712,111.5,195.4,0,87.34,3540.16,48439.995,6.9,15
2020-05-07 05-34-55 ,10713,114.2,195.4,0,93.1,3545.92,48445.755,5.76,15
2020-05-07 05-34-56 ,10714,116,195.8,0,99.03,3551.85,48451.685,5.93,15
2020-05-07 05-34-57 ,10715,114.2,195.3,0,106.22,3559.04,48458.875,7.19,15
2020-05-07 05-34-58 ,10716,112.9,195.2,0,113.04,3565.86,48465.695,6.82,15
2020-05-07 05-34-59 ,10717,113.3,195.5,0,119.81,3572.63,48472.465,6.77,15
2020-05-07 05-35-00 ,10718,113.1,195.5,0,126.62,3579.44,48479.275,6.81,15
2020-05-07 05-35-01 ,10719,115.6,195.2,0,133.4,3586.22,48486.055,6.78,15
2020-05-07 05-35-02 ,10720,115.9,195.1,0,143.34,3596.16,48495.995,9.94,15
2020-05-07 05-35-03 ,10721,114,195.4,0,150.95,3603.77,48503.605,7.61,15
2020-05-07 05-35-04 ,10722,113.6,195.4,0,158.76,3611.58,48511.415,7.81,15
2020-05-07 05-35-05 ,10723,116.8,195.2,0,166.52,3619.34,48519.175,7.76,15
2020-05-07 05-35-06 ,10724,117.9,195.1,0,175.3,3628.12,48527.955,8.78,15
2020-05-07 05-35-07 ,10725,114.4,195.3,0,183.72,3636.54,48536.375,8.42,15
2020-05-07 05-35-08 ,10726,113.3,194.9,0,193.15,3645.97,48545.805,9.43,15
2020-05-07 05-35-09 ,10727,115.2,194.8,0,201.99,3654.81,48554.645,8.84,15
2020-05-07 05-35-10 ,10728,120,194.9,0,211.11,3663.93,48563.765,9.12,15
2020-05-07 05-35-11 ,10729,117.1,194.9,0,220.64,3673.46,48573.295,9.53,15
2020-05-07 05-35-12 ,10730,115.8,195.3,0,229.05,3681.87,48581.705,8.41,15
2020-05-07 05-35-13 ,10731,113.8,194.4,0,237.96,3690.78,48590.615,8.91,15
2020-05-07 05-35-14 ,10732,113.7,195.3,0,247.13,3699.95,48599.785,9.17,15
2020-05-07 05-35-15 ,10733,114.5,195.4,0,253.75,3706.57,48606.405,6.62,15
2020-05-07 05-35-16 ,10734,110.6,195.1,0,261.38,3714.2,48614.035,7.63,15
2020-05-07 05-35-17 ,10735,108.8,195.4,0,269.27,3722.09,48621.925,7.89,15
2020-05-07 05-35-18 ,10736,109.8,195.5,0,276.41,3729.23,48629.065,7.14,15
2020-05-07 05-35-19 ,10737,114.3,195.7,0,281.73,3734.55,48634.385,5.32,15
2020-05-07 05-35-20 ,10738,116.3,195.8,0,287.25,3740.07,48639.905,5.52,15
2020-05-07 05-35-21 ,10739,110.4,195.7,0,292.63,3745.45,48645.285,5.38,15
2020-05-07 05-35-22 ,10740,110.7,195.9,0,299.33,3752.15,48651.985,6.7,15
2020-05-07 05-35-23 ,10741,113.7,196,0,304.3,3757.12,48656.955,4.97,0
2020-05-07 05-35-24 ,10742,118.1,196,0,308.96,3761.78,48661.615,4.66,0
2020-05-07 05-35-25 ,10743,116.7,195.5,0,313.7,3766.52,48666.355,4.74,0
2020-05-07 05-35-26 ,10744,109.2,195.5,0,318.97,3771.79,48671.625,5.27,0
2020-05-07 05-35-27 ,10745,108.1,195.6,0,325.41,3778.23,48678.065,6.44,0
2020-05-07 05-35-28 ,10746,113.5,196,0,330.19,3783.01,48682.845,4.78,0
2020-05-07 05-35-29 ,10747,114.9,196.1,0,333.1,3785.92,48685.755,2.91,0
2020-05-07 05-35-30 ,10748,112.7,195.8,0,337.45,3790.27,48690.105,4.35,0
2020-05-07 05-35-31 ,10749,108.9,195.9,0,343.09,3795.91,48695.745,5.64,0
2020-05-07 05-35-32 ,10750,106.4,195.8,0,347.4,3800.22,48700.055,4.31,0
2020-05-07 05-35-33 ,10751,113.3,196,0,351.39,3804.21,48704.045,3.99,0
2020-05-07 05-35-34 ,10752,115.6,196,0,355.18,3808,48707.835,3.79,0
2020-05-07 05-35-35 ,10753,109.6,195.8,0,359.81,3812.63,48712.465,4.63,0
2020-05-07 05-35-36 ,10754,106.3,195.7,0,364.19,3817.01,48716.845,4.38,0
2020-05-07 05-35-37 ,10755,109.1,195.7,0,368.64,3821.46,48721.295,4.45,0
2020-05-07 05-35-38 ,10756,115,196,0,373,3825.82,48725.655,4.36,0
2020-05-07 05-35-39 ,10757,114.4,196,0,376.26,3829.08,48728.915,3.26,0
2020-05-07 05-35-40 ,10758,109.4,195.8,0,381.31,3834.13,48733.965,5.05,0
2020-05-07 05-35-41 ,10759,109.8,196.1,0,385.59,3838.41,48738.245,4.28,0
2020-05-07 05-35-42 ,10760,110.8,196,0,389.78,3842.6,48742.435,4.19,0
2020-05-07 05-35-43 ,10761,115.3,196.4,0,392.53,3845.35,48745.185,2.75,0
2020-05-07 05-35-44 ,10762,114.1,196.1,0,394.94,3847.76,48747.595,2.41,0
2020-05-07 05-35-45 ,10763,107.9,195.9,0,398.46,3851.28,48751.115,3.52,0
2020-05-07 05-35-46 ,10764,108.7,195.7,0,401.89,3854.71,48754.545,3.43,0
2020-05-07 05-35-47 ,10765,111.2,196,0,406.93,3859.75,48759.585,5.04,0
2020-05-07 05-35-48 ,10766,116.3,196.1,0,410.08,3862.9,48762.735,3.15,0
2020-05-07 05-35-49 ,10767,113.5,196,0,412.22,3865.04,48764.875,2.14,0
2020-05-07 05-35-50 ,10768,109.1,195.7,0,415.58,3868.4,48768.235,3.36,0
2020-05-07 05-35-51 ,10769,111.2,196,0,420.49,3873.31,48773.145,4.91,0
2020-05-07 05-35-52 ,10770,114.1,196.3,0,422.28,3875.1,48774.935,1.79,0
2020-05-07 05-35-53 ,10771,116.5,196.2,0,424.46,3877.28,48777.115,2.18,0
2020-05-07 05-35-54 ,10772,112.2,195.9,0,427.03,3879.85,48779.685,2.57,0
2020-05-07 05-35-55 ,10773,110.4,195.9,0,432.15,3884.97,48784.805,5.12,0
2020-05-07 05-35-56 ,10774,113.9,196,0,435.53,3888.35,48788.185,3.38,0
2020-05-07 05-35-57 ,10775,115.6,196.2,0,437.27,3890.09,48789.925,1.74,0
2020-05-07 05-35-58 ,10776,115.6,196.2,0,439.63,3892.45,48792.285,2.36,0
2020-05-07 05-35-59 ,10777,111.9,195.9,0,443.87,3896.69,48796.525,4.24,0
2020-05-07 05-36-00 ,10778,110.2,195.7,0,447.36,3900.18,48800.015,3.49,0
2020-05-07 05-36-01 ,10779,115.8,195.9,0,451.84,3904.66,48804.495,4.48,0
2020-05-07 05-36-02 ,10780,114.9,196.4,0,454.44,3907.26,48807.095,2.6,0
2020-05-07 05-36-03 ,10781,115.3,195.9,0,456.46,3909.28,48809.115,2.02,0
2020-05-07 05-36-04 ,10782,111.3,195.8,0,460.81,3913.63,48813.465,4.35,0
2020-05-07 05-36-05 ,10783,110.7,195.7,0,465.02,3917.84,48817.675,4.21,0
2020-05-07 05-36-06 ,10784,115.8,195.9,0,468.87,3921.69,48821.525,3.85,0
2020-05-07 05-36-07 ,10785,117,196.1,0,471.06,3923.88,48823.715,2.19,0
2020-05-07 05-36-08 ,10786,113.6,195.8,0,474.21,3927.03,48826.865,3.15,0
2020-05-07 05-36-09 ,10787,110.1,195.6,0,478.64,3931.46,48831.295,4.43,0
2020-05-07 05-36-10 ,10788,111.3,195.7,0,483.67,3936.49,48836.325,5.03,0
2020-05-07 05-36-11 ,10789,114.5,196,0,486.78,3939.6,48839.435,3.11,0
2020-05-07 05-36-12 ,10790,117.2,196.3,0,489.6,3942.42,48842.255,2.82,0
2020-05-07 05-36-13 ,10791,112,195.8,0,493.15,3945.97,48845.805,3.55,0
2020-05-07 05-36-14 ,10792,109.8,195.7,0,497.7,3950.52,48850.355,4.55,0
2020-05-07 05-36-15 ,10793,112.6,195.9,0,502.1,3954.92,48854.755,4.4,0
2020-05-07 05-36-16 ,10794,113.8,196,0,504.48,3957.3,48857.135,2.38,0
2020-05-07 05-36-17 ,10795,116.1,196,0,507.56,3960.38,48860.215,3.08,0
2020-05-07 05-36-18 ,10796,110.4,195.7,0,511.18,3964,48863.835,3.62,0
2020-05-07 05-36-19 ,10797,109.7,195.8,0,514.95,3967.77,48867.605,3.77,0
2020-05-07 05-36-20 ,10798,113.8,195.6,0,519.38,3972.2,48872.035,4.43,0
2020-05-07 05-36-21 ,10799,116.7,196.2,0,522.94,3975.76,48875.595,3.56,0
2020-05-07 05-36-22 ,10800,116.8,196.1,0,525.69,3978.51,48878.345,2.75,0
2020-05-07 05-36-23 ,10801,112,195.9,0,530.11,3982.93,48882.765,4.42,0
2020-05-07 05-36-24 ,10802,114.8,195.9,0,534.53,3987.35,48887.185,4.42,0
2020-05-07 05-36-25 ,10803,114.2,195.9,0,538.72,3991.54,48891.375,4.19,0
2020-05-07 05-36-26 ,10804,117.2,196.2,0,541.63,3994.45,48894.285,2.91,0
2020-05-07 05-36-27 ,10805,116,196,0,544.82,3997.64,48897.475,3.19,0
2020-05-07 05-36-28 ,10806,110.2,195.8,0,547.97,4000.79,48900.625,3.15,0
2020-05-07 05-36-29 ,10807,113.2,195.9,0,552.71,4005.53,48905.365,4.74,0
2020-05-07 05-36-30 ,10808,112.3,196.1,0,556.63,4009.45,48909.285,3.92,0
2020-05-07 05-36-31 ,10809,116,196.1,0,559.05,4011.87,48911.705,2.42,0
2020-05-07 05-36-32 ,10810,114.3,195.9,0,563.34,4016.16,48915.995,4.29,0
2020-05-07 05-36-33 ,10811,112.3,196,0,567.46,4020.28,48920.115,4.12,0
2020-05-07 05-36-34 ,10812,114.8,196,0,571.54,4024.36,48924.195,4.08,0
2020-05-07 05-36-35 ,10813,113,196.1,0,575.05,4027.87,48927.705,3.51,0
2020-05-07 05-36-36 ,10814,116.7,196.2,0,577.95,4030.77,48930.605,2.9,0
2020-05-07 05-36-37 ,10815,113.2,196,0,581.82,4034.64,48934.475,3.87,0
